institucion_origen;fecha_inicio;fecha_finalizacion;monto_total_adjudicado;monto_financiado_adjudicado;estado;cantidad_miembros_F;cantidad_miembros_M;sexo_director;area_conocimiento;cantidad_miembros_total;año_inicio;duracion_dias
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;1.0;0.0;F;Ciencias Médicas Y De La Salud;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;35938.0;35938.0;Finalizado;2.0;1.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;8.0;3.0;F;Ciencias Naturales Y Exactas;11.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;7.0;4.0;F;Ciencias Naturales Y Exactas;11.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;1.0;0.0;F;Ciencias Médicas Y De La Salud;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;M;Ciencias Médicas Y De La Salud;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;1.0;1.0;M;Ciencias Médicas Y De La Salud;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;0.0;1.0;M;Ciencias Agrícolas;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;1.0;M;Ciencias Agrícolas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;1.0;0.0;F;Ciencias Agrícolas;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;0.0;1.0;M;Ciencias Agrícolas;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;170000.0;170000.0;Finalizado;4.0;0.0;M;Ciencias Agrícolas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;89000.0;89000.0;Finalizado;8.0;0.0;M;Ciencias Agrícolas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;147010.0;147010.0;Finalizado;1.0;6.0;M;Ciencias Sociales;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;59650.0;59650.0;Finalizado;3.0;0.0;M;Ciencias Sociales;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;12000.0;12000.0;Finalizado;0.0;1.0;M;Ciencias Sociales;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;3.0;M;Ciencias Sociales;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;35397.0;35397.0;Finalizado;7.0;2.0;F;Ciencias Sociales;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;6.0;2.0;M;Ciencias Sociales;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;2.0;M;Ciencias Sociales;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;19200.0;19200.0;Finalizado;2.0;1.0;M;Ciencias Sociales;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;2.0;0.0;M;Ciencias Sociales;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;156000.0;156000.0;Finalizado;0.0;3.0;F;Ciencias Sociales;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;60000.0;60000.0;Finalizado;15.0;0.0;F;Ciencias Sociales;15.0;2009;1094
CONICET;2009-01-01;2011-12-31;178800.0;178800.0;Finalizado;10.0;5.0;F;Ciencias Sociales;15.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;3.0;M;Ciencias Sociales;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;35985.0;35985.0;Finalizado;3.0;2.0;F;Ciencias Sociales;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;5.0;M;Ciencias Sociales;11.0;2009;1094
CONICET;2009-01-01;2011-12-31;239736.0;239736.0;Finalizado;7.0;10.0;F;Ciencias Sociales;17.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;F;Ciencias Sociales;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;86200.0;86200.0;Finalizado;3.0;1.0;M;Ciencias Sociales;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;174000.0;174000.0;Finalizado;7.0;1.0;F;Ciencias Sociales;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;12000.0;12000.0;Finalizado;3.0;0.0;F;Humanidades;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;71500.0;71500.0;Finalizado;2.0;4.0;M;Humanidades;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;1.0;0.0;M;Humanidades;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;70200.0;70200.0;Finalizado;2.0;4.0;F;Humanidades;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;75000.0;75000.0;Finalizado;3.0;1.0;M;Humanidades;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;135500.0;135500.0;Finalizado;6.0;4.0;F;Humanidades;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;1.0;0.0;M;Ingenierías Y Tecnologías;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;5.0;4.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;70000.0;70000.0;Finalizado;3.0;2.0;F;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;2.0;2.0;F;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;6.0;5.0;M;Ciencias Naturales Y Exactas;11.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;4.0;M;Ciencias Médicas Y De La Salud;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;286000.0;286000.0;Finalizado;5.0;4.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;5.0;3.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;4.0;3.0;M;Ciencias Médicas Y De La Salud;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;F;Ciencias Sociales;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;3.0;6.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;8.0;13.0;M;Ciencias Naturales Y Exactas;21.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;5.0;2.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;83000.0;83000.0;Finalizado;8.0;1.0;F;Ciencias Sociales;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;135.0;135.0;Finalizado;2.0;0.0;F;Ciencias Sociales;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;3.0;3.0;F;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;291500.0;291500.0;Finalizado;2.0;4.0;M;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;86200.0;86200.0;Finalizado;7.0;5.0;F;Ciencias Naturales Y Exactas;12.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;0.0;1.0;M;Ciencias Naturales Y Exactas;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;2.0;7.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;1.0;6.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;1.0;6.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;4.0;5.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;297500.0;297500.0;Finalizado;1.0;8.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;179200.0;179200.0;Finalizado;2.0;6.0;M;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;1.0;5.0;M;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;3.0;1.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;7.0;3.0;F;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;241400.0;241400.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;4.0;6.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;209000.0;209000.0;Finalizado;2.0;6.0;M;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;297000.0;297000.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;1.0;4.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;3.0;4.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;1.0;4.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;4.0;6.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;290000.0;290000.0;Finalizado;3.0;6.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;227540.0;227540.0;Finalizado;3.0;7.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;4.0;4.0;M;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;1.0;4.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;220000.0;220000.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;3.0;6.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;8.0;7.0;M;Ciencias Naturales Y Exactas;15.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;3.0;14.0;M;Ciencias Naturales Y Exactas;17.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;4.0;13.0;F;Ciencias Naturales Y Exactas;17.0;2009;1094
CONICET;2009-01-01;2011-12-31;284040.0;284040.0;Finalizado;0.0;6.0;M;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;6.0;4.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;4.0;8.0;M;Ciencias Naturales Y Exactas;12.0;2009;1094
CONICET;2009-01-01;2011-12-31;279500.0;279500.0;Finalizado;1.0;9.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;0.0;1.0;M;Ciencias Sociales;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;5.0;3.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;294000.0;294000.0;Finalizado;11.0;3.0;M;Ciencias Naturales Y Exactas;14.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;2.0;3.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;298000.0;298000.0;Finalizado;9.0;12.0;M;Ciencias Naturales Y Exactas;21.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;5.0;12.0;F;Ciencias Naturales Y Exactas;17.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;4.0;4.0;M;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;76000.0;76000.0;Finalizado;4.0;3.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;121000.0;121000.0;Finalizado;7.0;1.0;M;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;7.0;7.0;F;Ciencias Naturales Y Exactas;14.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;7.0;4.0;M;Ciencias Naturales Y Exactas;11.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;12.0;4.0;M;Ciencias Naturales Y Exactas;16.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;0.0;F;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;5.0;12.0;M;Ciencias Naturales Y Exactas;17.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;16.0;8.0;M;Ciencias Naturales Y Exactas;24.0;2009;1094
CONICET;2009-01-01;2011-12-31;299920.0;299920.0;Finalizado;8.0;13.0;M;Ciencias Naturales Y Exactas;21.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;10.0;6.0;F;Ciencias Naturales Y Exactas;16.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;8.0;1.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;6.0;2.0;M;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;1.0;6.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;155500.0;155500.0;Finalizado;1.0;3.0;F;Ingenierías Y Tecnologías;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;284000.0;284000.0;Finalizado;3.0;5.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;2.0;5.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;173000.0;173000.0;Finalizado;5.0;6.0;F;Ciencias Naturales Y Exactas;11.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;9.0;6.0;M;Ciencias Naturales Y Exactas;15.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;6.0;2.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;5.0;1.0;M;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;4.0;3.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;6.0;5.0;M;Ciencias Naturales Y Exactas;11.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;4.0;2.0;M;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;4.0;5.0;F;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;8.0;0.0;M;Ingenierías Y Tecnologías;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;8.0;2.0;F;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;4.0;1.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;2.0;3.0;F;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;5.0;4.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;4.0;4.0;F;Ciencias Médicas Y De La Salud;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;46600.0;46600.0;Finalizado;2.0;1.0;F;Ingenierías Y Tecnologías;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;5.0;1.0;F;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;0.0;F;Ingenierías Y Tecnologías;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;5.0;0.0;F;Ingenierías Y Tecnologías;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;4.0;2.0;M;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;288300.0;288300.0;Finalizado;11.0;11.0;M;Ciencias Naturales Y Exactas;22.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;5.0;1.0;F;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;180000.0;180000.0;Finalizado;6.0;0.0;F;Ciencias Médicas Y De La Salud;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;30000.0;30000.0;Finalizado;5.0;2.0;F;Ciencias Médicas Y De La Salud;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;3.0;1.0;F;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;68022.0;68022.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;10.0;5.0;F;Ciencias Naturales Y Exactas;15.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;5.0;5.0;F;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;11.0;1.0;F;Ciencias Naturales Y Exactas;12.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;0.0;1.0;M;Ciencias Naturales Y Exactas;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;0.0;M;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;1.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;173500.0;173500.0;Finalizado;4.0;0.0;F;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;155500.0;155500.0;Finalizado;2.0;3.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;85470.0;85470.0;Finalizado;3.0;5.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;6.0;2.0;M;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;4.0;3.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;12.0;0.0;F;Ciencias Naturales Y Exactas;12.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;4.0;0.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;1.0;0.0;M;Ciencias Naturales Y Exactas;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;100500.0;100500.0;Finalizado;6.0;4.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;136733.0;136733.0;Finalizado;4.0;1.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;7.0;1.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;82880.0;82880.0;Finalizado;3.0;1.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;2.0;0.0;M;Ciencias Naturales Y Exactas;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;140076.0;140076.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;3.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;30000.0;30000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;10.0;7.0;M;Ciencias Naturales Y Exactas;17.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;169660.0;169660.0;Finalizado;5.0;5.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;3.0;3.0;M;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;6.0;4.0;M;Ciencias Naturales Y Exactas;10.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;1.0;6.0;M;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2009;1094
CONICET;2009-01-01;2011-12-31;89340.0;89340.0;Finalizado;3.0;1.0;M;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;89650.0;89650.0;Finalizado;6.0;1.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;3.0;0.0;M;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;1.0;4.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;3.0;F;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;2.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;6.0;2.0;F;Ciencias Naturales Y Exactas;8.0;2009;1094
CONICET;2009-01-01;2011-12-31;298356.0;298356.0;Finalizado;21.0;5.0;F;Ciencias Naturales Y Exactas;26.0;2009;1094
CONICET;2009-01-01;2011-12-31;172455.0;172455.0;Finalizado;7.0;2.0;M;Ciencias Naturales Y Exactas;9.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;2.0;1.0;F;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;88424.8;88424.8;Finalizado;5.0;0.0;M;Ciencias Naturales Y Exactas;5.0;2009;1094
CONICET;2009-01-01;2011-12-31;300000.0;300000.0;Finalizado;11.0;2.0;F;Ciencias Naturales Y Exactas;13.0;2009;1094
CONICET;2009-01-01;2011-12-31;30000.0;30000.0;Finalizado;1.0;3.0;F;Ciencias Naturales Y Exactas;4.0;2009;1094
CONICET;2009-01-01;2011-12-31;60000.0;60000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;6.0;1.0;F;Ciencias Naturales Y Exactas;7.0;2009;1094
CONICET;2009-01-01;2011-12-31;150000.0;150000.0;Finalizado;5.0;1.0;F;Ciencias Naturales Y Exactas;6.0;2009;1094
CONICET;2009-01-01;2011-12-31;90000.0;90000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2009;1094
CONICET;2009-01-01;2011-12-31;36000.0;36000.0;Finalizado;6.0;4.0;F;Ciencias Naturales Y Exactas;10.0;2009;1094
